Card_Type_Code,Card_Type_Full_Name,Issuing_Bank,Card_Number,Card_Holders_Name,CVV_CVV2,Issue_Date,Expiry_Date,Billing_Date,Card_PIN,Credit_Limit
MC,Mastercard,Chase,ASrr1LtdaDbxNzoy8MfGvN9FvzuY/wwtJA8OesmO3ZRHZmw4f4PH79FcpuO6jSc=,ASrr1Lu0mlK2IKviHXkMMs0TfhvW7oIy5JHOwqHGGui7jlmTYDIbv7uing6LqvEk,ASrr1Ls+a0RQyJQ+t3onty5/4ntQX/JJ70nCUJWupFKizS2i,06/2008,ASrr1Lv5Fo70DuVzSOFAw6jlzFnp01l1c2MS2CAjec2gGxUT/b4scA==,11,ASrr1LukulNcySiWJahKuVOgu6tQiZUC7x8dfWmkCFgV6ISjvQ==,ASrr1LsO1x9LDNUu8Zjaiaf6unfalDa7Sfsx5rbwgCeKkO2XNFhg
DS,Discover,Discover,ASrr1Lv2ZgTsMlpJyKnwHB3NAvawjgdZiBF8+NTdfJs3GC1WN7/NoDRGrEAV,ASrr1LumxiZJ8Wzmb6Rx6ncg9L6gggBGHovW97NjHdM+XNe5Wj1VO6lBI80hyv4=,ASrr1Lt7db/9mcQKf3Z/5c/WgELGEILRwcGNqhtkvlXO3oKm,03/2007,ASrr1LunjF6/5ko5U5oRSEt3IGaGExNuisORFc326DcsMxYbVsJ14Q==,25,ASrr1Lv/ury8c5bjHVsJhNQjOefrlu5iHmJ8Abdoh5y14uR3Aw==,ASrr1LsSOQykm2SNNmqm/yHQ7wFvbobEMX2SzA1m8t4jwIGKpE55
MC,Mastercard,Chase,ASrr1Lt6d2QhboV8yB+ejdDK0mM2sQFDLvaZO5d15lv276bCCuq0068ii2Rg9E/ZcxYCpA==,ASrr1LvQRDjM6SuQ8bDHAho3zabg3xFCpFiO96exfdCuT/ZgKOUKP5FvKxY=,ASrr1LuoxD4t8/GURjo8bQP2vTG5uYZzK77c+kgFp4pPvZAM/A==,05/2010,ASrr1LsO2q2FVDDfD9TyubJWe4zfdFeuLVbeR/MSTtuSixTmRxENKQ==,14,ASrr1LvQsjuddGu6DlRONR1jQCWFOWd4y+JmBohZ4Waf3gwrMQ==,ASrr1Ltg8/1iUJyiUfrnju59CcGxB11Rm5fR5xnchKyaxfUem0w3
AX,American Express,American Express,ASrr1Lsc+rmABnpRYxW953edvkmy/h4u75N6oVNt752/gj93HxnMjk9umot7AgbZ1Q==,ASrr1Lt8PT8ei4Kd1WaHKKSmg8p8vcHdIn87jYH2BN/BKaJMO9kT+Np3V29x,ASrr1LuKcvthb5fHiS32l0XDTdSKypTMzDDJWhaqTz0rLUft,03/2015,ASrr1LtBLK2nowJZQxhM+yOg3ArGQns1JbjhfUyzZ5lRReyWF8gQDA==,18,ASrr1LsNVvdRBAvg6IPGNZiLLbjK1Mf25Sl6bw8zBSFEbmmWRA==,ASrr1LuhnHGXf2nmM9sKGvAQ88rrLm8HcovO5pZRS/3oRFk/Hsg6
AX,American Express,American Express,ASrr1Lss85hcpMwkqfC25Z21AZYW3bTB4VzOUmiA6k0mHgRuIjER+bvGMkxJWVgPeQ==,ASrr1LusLNCsqbMQSUoY2UBPRxFDZaMcXjo7TC090F75cBDXNnS/e34RR/K2czNQdkA=,ASrr1Lt2QJFmh21lVaoYIKC3Px3ThxOa8YiUF+hYetATSegY,10/2008,ASrr1LtOlcOpuYE2r/4QlRp8SjeTk+H48v9cvlFiLWEH55mnZtV7Zw==,11,ASrr1LueLlccbWdoBpqpfkbyJjRTyEuY2yqQsgBcxil9b7sBxA==,ASrr1Lt0TaFk9bJ00Y13HQndm1niIdi+G5zUv+w+7rGQxnoOa5Ur
AX,American Express,American Express,ASrr1Lt2Z5ycx/xIQNtu9BERakyaSpdG8ZGOMI/v9NjtAaAsql4G+63mD5kbzLGj+Q==,ASrr1Lv1R+tx6SFSaVXUmfXu9B2HZTfbOvpJ6xef3Uh1Exwr78rNjmgBX4vR,ASrr1LtaRI9gCnb9eC1OoEGHd+U04o3erZvQW14iParb4tQs,08/2012,ASrr1LthU5A6WegMdEZgImJ6hk2fU/lkBKaNgZSBB7dEUaNU+glcww==,4,ASrr1Lsxczb5ArDpwXK7dgvfOJ0hHRLa7Gbez1nnUnDOEXaUtA==,ASrr1LskRcc5sMvloVZvpEXmsAqU5QK4zhKfK+5v8MchGLgvttSv
UP,UnionPay,Barclays,ASrr1LsJ/Vf14rFtt9M/f5iQHPLpy0IR2Fc2dFHaZAQs0WIHdEnlNDmUq73Dxulu1fHD3g==,ASrr1LtS+MX/ClCtTyM4aeJiDjvKR2BBncCvD9Wu25kAVQnMMLOG8N/39pRcDUE=,ASrr1Lt6WHJbEMmgi2rRDYZUrDCMke4ZPoQtVc6dq0jIhVXT,05/2019,ASrr1LsK0tX8TfUy6vGYKW2gYUd4DmhVr99/Bov+i3AeQJZaFfck9A==,23,ASrr1LutAilxtzG5mURJuViv4SWaiZ80D1bvINNJcfLPA36GEw==,ASrr1Lv/l7j9EV4pNhvaUGRTXVVMbkKv1SERYrlV3BK8qTJb0o+h
MT,Maestro,GE Capital,ASrr1LtEen7WYFCexWgESFQD1A/iiPT3X4/MUAomt8+sZYkeLoTQVYFkPK3E9hb9HQ==,ASrr1LsneBwb84D2oLXIC2mOoUWc364ErF942n3ITHaRnASNgMoM5uTL4w==,ASrr1LuvcGWOQwoHlX25EZpAwFCqWdcCBUyUL8fJ5WOAfLT5,04/2019,ASrr1Lv8ercTqZ6f59cXCvfDvlJZvb9NnnZLJO9SPrc4WQMTy4MKJg==,3,ASrr1LsdP3V1QUEZDAmVxQKOj+na7cy1dfni2+DXVIDW/J3oQA==,ASrr1Lt/EPWTUZwYXFYGjgT4YIK1cgioz38Dq4DlfpewI3fGLJvj
VI,Visa,Wells Fargo,ASrr1Ls9b7zz+f5L8nI2HWmp8l8v/P2g4Ijqzv3ZIDZumeXy5wNx/R6kn22oDOMRCYOy,ASrr1Ls9QZdH90AL/OmLEhHTNl9wVHGkijO181I4U+AbEbloakDB6VyL,ASrr1Ls/rwxEY0Hm3Ckn5xhNLxpGn91/5FyqgtcxPcC2duma,08/2017,ASrr1LsSdEqwndIUIBR4pss4pFfkmvfF4Tkp6Qcq0LSS+78w5n9Fug==,21,ASrr1LsQdXuavcz3iLDUr0O11Y/DBLfMv5Etp+AUNdE8zL1OBQ==,ASrr1LsuTvruLJROYW37Jw5F3R6I6JAJNGvNJ/5T3LNT/DykuA1f
MT,Maestro,GE Capital,ASrr1LvlM1NVea1eixj1uwAPAbp7JuFCWcGYxidIzqKY92yKqox+rD6MX48xIo+z,ASrr1Ltg5vwAVxdUGUmNqkuZKXaXnPvO0DbKn6X9f4kpidCPtkspuoL0hICmFQ==,ASrr1Ltk+7DvCqqE7NSxC6ehDehEQ253TStWxXtXmATq35ll,07/2009,ASrr1LvYjICjrw3r3rBXywSvzcuC6OJ/ndUgPDf6u2z3Co4UZupAvQ==,4,ASrr1Lu6nuFMyO5BLGBBg5ZwPVeIGhhebSGW6y/hBDnDit5rkw==,ASrr1LvE8LwDSuwpaTLow2rIbv3dnJhwBY/T6AjhVEUf3Sx33orn
MC,Mastercard,Bank of America,ASrr1LsrD2iOdui0D0dOE7p6bNXKA6jCiTu8C+3xOA0HgtjtnxMsL9ISa9gCj+M=,ASrr1LuTEnoYnpszLj8gJzMLlBdXWP4VdknAMePp9sc43XKZfUJsBTSs9K5iOg==,ASrr1LvVnZ3Jf1uahLsw3yGfMl4Xbo9Z/d36RPa4mOo8Xoro,12/2019,ASrr1Lvh8SLcT0QPyWR+NAKpJNlAUA7/DRKzYkXob9HHC6tfo8Qnjw==,18,ASrr1LtO2A9RBhgQM6cjIH82U4ptuBvrDl3bVFCEXPvBGJQT0g==,ASrr1LtlbHD8t9W2D4Hd12hZQ/FeV7S+pAfU86hMHYIZAp8sHhH7
DS,Discover,Discover,ASrr1Ltql4z1DDCEMs1TzPt6ELjxKxF6/4qYTGNfEUs+sndxN/YDFL7jIa9AiRg=,ASrr1Lu5NtZmQxm6st7KowQznHKH+FDdxQGUGV/ejFjwwUjESAuwns3w1s09LA==,ASrr1LtJ4GDvMnHpg0YXTSi2hCXQZA9L5Uv8t4p+UYojWAxg,01/2011,ASrr1LsWI/Hs/AyYubJp1Q/7FeXBhpz0ZrQPJTOOyQ36YrWX1lADhw==,6,ASrr1LvHpbxRALWGsu/y99YAnaLWfyR086jamzI2c42KSyKKdg==,ASrr1LuaVcTWOdJmq1Djn22NpQftX8GPqxGOEUcquos8paus/zkK
DC,Diners Club,Diners Club International,ASrr1LvpJl8uCbgRvNjAoSB0q5ECLDdNV1FpzdDL3aA05TBCockyfZLkHGLHZPjwXg==,ASrr1Lvppk0mbTl/9lZkrr2mktPcFh1jbmqLbA9RK0KKSXFqwSkRh8Dywk3+dQ==,ASrr1LvaZme3+xsq+bcs8yyP82knmZvDsCPlbrr1HFNbr7bh,04/2016,ASrr1LsGbOe/iXyevCE7Sr6IUQX9iDrEpoh6X+eywNOKXkdMAEOhIA==,19,ASrr1LsIz50Z5dkbtDSHz6AZz8L7Cir6uMJ1BmRhCi8wxZ/stw==,ASrr1LvcsmP2KDFJSz7VZgNNCIDbiW7PBl0Uyz8WTspVz3jli/Ze
HR,Hiper,GE Capital,ASrr1LvN3AO0tVhCs5dWt9psUG7nYeicuckAAKU6eK9xtLk6aiN6zhHeLt6l6KATj5hnPQ==,ASrr1Lu777dEJ7kRGOkItg0t6osNG/AuZgEY00miLpbOS4gjhUNAVHCYqA==,ASrr1LvDwlg840DEMW6EYmGgSWqMMC6k+MqYB8H4Ykgyu2XA,05/2014,ASrr1LvY1b74IdQyXtfbhzupX7IRxD9iUIIezDE4Eei3QZigDJyPZg==,25,ASrr1LscZN589fJwDHpp2ZXyPMWW28dfFviQzRS2XTeF+pWekQ==,ASrr1Lv8oxW42mSiEfNU7/BtpSKswI6unNCUjTfkzOxWSgpqalYh
DC,Diners Club,Diners Club International,ASrr1Lugh1e3NmJ/8OthmAHcesZGSsMYV+L9CBVmJPGQhPsbdgBFFWZl6sMmp/AAvwD4pA==,ASrr1LuifumpL+wwSdrWnD9+nGiI9pJ8tH0X3CUFyWNuApFjGcQ5aJdILZkRpw==,ASrr1LunvEZW3YjmkXDHsX9tqXytNpoD5Eu2bvwaya2FH8Y2,05/2007,ASrr1LvZx18vt504QtiMmKQbMyn6pgOAIbik93AnE07GkOnJAEqXng==,12,ASrr1Lvf6fMgKk8s5r+4vlbRjWLtUKsKwnag2B4KQJQj9+P48A==,ASrr1LuwXOLXPj5uJFIZYOT0nzjBOc4bmuo2/vzEGLj2+q5bgyiO
DC,Diners Club,Diners Club International,ASrr1Lv6aFFYWiJknqRnMf7orqIL8fLcqgAZO3jnmRvWhI4N7drvbtS+7io/vX0=,ASrr1LvrMzzdaMMdcRQu3IGWODRwjQOgmZ6iWH9fCJC7H4XeFttNN88se2W7KFjykA8=,ASrr1LvDcJe3rYh4hWerTRTeccepr2AqWFCrsn146WfWEdtz,12/2014,ASrr1LuthFOWtCTd3069UaCPhaMPNeMLjWZ/SwLKePRrr+uXUdrqow==,15,ASrr1LsUUKuhfeLBmlvToy8ZzzwMc3cV4FZpiL4T4RkeEZ2s3w==,ASrr1LtVWf7b/uScZ+ToGhy0gcb6VJh4YISvpvAQN6q5VO8Kty6G
MC,Mastercard,U.S. Bancorp,ASrr1Lunts7N/H1eAS5mSp8oUIofc+1NW/wRc42jHmxCHmGXXqEOx3zjne3aaUXc8Q==,ASrr1Ls9S9Oe6LenunkT9ZRIfouhTwpQ2yWZrxNiITjM+XnT3XQVm3XFbmPhdZsV8Eo=,ASrr1Lv/yd2oCk7PCtk6SA1yoe7wM895nYvMDeL/fs4KotI1,01/2005,ASrr1LtR07NYkaCttdYtFGnvlPN8zocXSLta04xYCiRB7C1mmeDmuQ==,10,ASrr1LsLZmgKPv/y6cmRM7O5iks/wWtGrHI8oJ3rpDIJqSC+MA==,ASrr1LvDc/O31rpG3I6zfCuYQucwErxat+m6cdSyxvNSR1ZMy8Y=
DC,Diners Club,Diners Club International,ASrr1LtZ4yZsuDZtBOuXn/WcCMdqlNAkY3prxBWJvI3kHJLOQla5nuFBG3b/rjpAyQ==,ASrr1LvkLKm4proTawdityrA+m/sFHDGPRZMeGRvlQ8JK375hkgMklgKqfzjQQ==,ASrr1Lu3Kvr0ETOvTVpBxkWffufvEC8OrvUYvfpNY9kKux0+oQ==,06/2018,ASrr1Lu+I8BQg1vbE9slT7qZvJ32OuhLvJ1G9kWyrpx38yrwj7ArbQ==,23,ASrr1LvxtrMp6oqa3DpBzmeq41ld1uVrAWCj9/0RO1v7k0DcHg==,ASrr1LsMTGz1Tw94SlMJ4G/rviSabzzM/L4Cs7AV5T4eoGfEvGKH
MT,Maestro,Chase,ASrr1Lspt+s9iZwWoccKVmQzufntDw9hz7k27l/WMe9RzCEazk5POckml6xWH7vC,ASrr1LsTQLPwDvGZDsueeWKLbVlAuNGh28UlMWcGPLe3do9YVUamfP6dUwq/bt2e/g==,ASrr1LsqGkDGntJQM5c0pP/zXqyKHQFSbaKElBugwORxnBTl,04/2017,ASrr1LtYC1fe7CF/8sgGqnnrgnNnTc7O5qJMOBU48wefkqWUpZ7jog==,21,ASrr1LsZyn0JnJvWF4kbfvEqTDf/Z1oJRT+HEqnr/mcEFYHfYQ==,ASrr1Ls34HjEFKqLNv/w38f0ckXEXMzJ1zV8zJ5xnTD6m8JuyW49
JC,JCB,Japan Credit Bureau,ASrr1LvfqmC3xGFKoJ8RWd/W4ZQfU6ccv0htfkaM4Hr58Yl4cse2LNdT8l8dfu6whZQn2w==,ASrr1Ls75vNqLrFlOLra6FyqIdr/uZrHVg+DQJWvQ35b7EYPdb5Utdmen1Dl,ASrr1LtaBLso4VqU5/PjoDO1sdPXQGkIEcXgbbb3jQ7t/X+A,06/2014,ASrr1Ltw6UQqyI/99sdxm8EDICn0kYsIX2+0haot4oBanmktHEE/JA==,17,ASrr1LtHDcdZ6Sew1rbJhTMXTHI3Oo502DtN2tIPZPcy9RrC8g==,ASrr1LueNkyNX0BKxBBnCw2g2504hO9nRysqlGVB2VF1Bct0emw3
JC,JCB,Japan Credit Bureau,ASrr1LuE+7LH0DUo9pn5Quwz3rsY8qmDvD+Kq19AhyyOSfVSTgmBSfTsmiyfRgfAVQ==,ASrr1LspB4/e6XmQId4kWeHwoDjrHYkxn6CnmS6fyllLUYfU9PJFnsNG20hD6u8bGuc=,ASrr1LtiLFFsyiRfpoz7XMyL6VkxfRjhpHaiQ+qnwOVdU+mY,04/2012,ASrr1LuRZUbu82HEDSpxHk/RYZW1coebuYuc1CpVAU5WikKK+Xdy0Q==,24,ASrr1Lv+bt7ymT3GYkpC7fr6Ub11G5mOkCFEAjODdk7R6YyKgw==,ASrr1LtSM/HIu5pQIsh57fQ6pKqNt82yMLJa9uQp92qjClPF2rU=
UP,UnionPay,Bank of America,ASrr1Lu2YrWu4g9xDp+ZPmtyeiTep6zkFRK5+U6xNW06D9fs5H/f7S1UITtnGyXI,ASrr1LtHA/OY/oVeRZL9z9o9oLr/Vxv17i2WVcZUpQGiCMS4Yd349ZNXPhE8iw==,ASrr1LvGkXq2MCtbOmxj0Bf3C7Dfb85TR9nsZ3GumSCL+Btq,04/2005,ASrr1LtibNRqtOvcrV4Xi2CxhD9YcP1suQpgDs+IkC4ftoXgxEw22A==,2,ASrr1Lt5ykULyq9+kMj2LC1zE+SePMY9w5VkAXmzjB5YD6EdjQ==,ASrr1LtOzDFtTfzy125ay99HDX2eL7DeuDgZSxwe3UpRz0Zws0o9
AX,American Express,American Express,ASrr1LsGkqUc7M7cdgsINS6Rr6cQw6ssnHchpU2ZCjNTGCDbjOHaW/LOqfkgI/oUOg==,ASrr1Ls8Cx6DvAJUNREZAcHAe2Y5GXwuvUtoDAW90YKyDTA6QwZOjzFkJBIo,ASrr1LvtyqxL4ZmmD3MC6plA0tWi3vtMqYO8jw2q/D3g2AaR,10/2011,ASrr1LuvRLdkh1RqMVlus9r/gHJyKIdMdxytjq5VGkjUthCWSHfzSw==,11,ASrr1LvDePrwtPLNaeC3AX7iFIj6iMq6lMzBGaRjMJY4ef4h7w==,ASrr1LtBCYZGdA0AubhszRilm5QSgA3fnNRts3nRQuJNkJt9J65y
MT,Maestro,Barclays,ASrr1LvZt6L6l5xRfioyzLx73FCA5Okq79sIKwOvBSwJwB2bgNLA+YzSo/3/eprxRq/2,ASrr1LthT1To8qLzCwVc31zXgknTQflgC0A6LuH+B8+nhyg/mb/zEXpvIbHAyvUySBlTAg==,ASrr1Lu9cEaG3Lj4n21UJPJHoUfV+uPuoAK6+RbqLxlxAA4E,06/2004,ASrr1LuoWFt0RZxahY4H0uLaJy4h93jgQZycpgDo6Zvh99Tf04BgNA==,14,ASrr1LtprlK5OzcCU5OAZQNuOxRy3BD0j5igT5FP0eXbRyKMUg==,ASrr1LtM9ZhURQ8QXvCsMNG7ckImorqkY6I4TxgTB7fU+PtrNcj9
UP,UnionPay,Bank of America,ASrr1Lub6DymozzTiIR8ZhipegcVCNumq8XyMdtjzYK3Y0Uk3tTCtwTLvJmAaoUq7SyE,ASrr1Lv6tYR1crziJMbTdaK4A/nc05UjXnhiZkI2yhHr2vNJfHcdZEwXDq8=,ASrr1Lvyh2d4oMVz46B4LVrC9caP+Ci2ntjguFdF+wOEC3Bg,06/2008,ASrr1LsV4RPagvQhhxw84ZsxMYJ/YbsBSjyNXSze1Ybzspx3+LSV6w==,18,ASrr1LvBsn+1F8zUR2pQRITsSDb++ewc4dV5Zls8HApbcfCJzg==,ASrr1LsES07POcTK7LC4fUjSKnWnBPO+3K73z4cEML1RRgFJA7mH
HR,Hiper,Chase,ASrr1Lu98SNoHG4GgU50y4SVXfMMelBGbMtlKBpRdvRxv/dw7FFbjA5/zPCyoVMetKZdOg==,ASrr1LsTkxXtN7D0rCWLZu96RpQx2L4XgyLySfQLDSQltXnOgN6wDnfLb4GOyAk5aw==,ASrr1LvrOjd8hR6EAGjd9C9x9iU+rxVKcHmIKxDLdsIDW1pe,06/2001,ASrr1Lt/f4Hz0Sy6IcDHMViNYoVkk+qZo13OsrKTD2q9tC7i1lXrAA==,17,ASrr1LsH3FbAZiIgFJeoX2z38sk2Ea2oldWwFT16LogYL8WAEw==,ASrr1Lv1Ydo44BK1m+0kJEOkCPkoIpJrKGzACE3AxPd1xvouPKUk
HC,Hipercard,Bank of America,ASrr1Lt66OBSNhcU+Wh+woatChjCbnENuSEiu5X6uNcQ/ROZZMfndaHsh2CPriYsYg==,ASrr1Lsnryh8ldoh3oRpwHckBFfEuTX7PnloiXtGzEHm93mYR3dCDcXtAus=,ASrr1Lt0MJ58qObPfHyj2rQdjhTgrH1cO2kQoOBVQI9tnva8,02/2017,ASrr1LsRlCRQQJKefoHAVkGpgKcjh7IXETap1PoS2YVjpeWyysUVAg==,11,ASrr1LvjIiiJwMB5+y9CAEIgnv1Y5B/Jm17wVVZinTCZuvx/fQ==,ASrr1Ls8UN63kSapJ4tj/6tUYj4UsP+B731KVp2UEenr8FgJiAm8
HR,Hiper,Bank of America,ASrr1LuJC7c2fi4oZLx2nZBmHfs8Xnzq7cupmOb28Qm4MS+mswmTZ2pB+s7P3IMfjQ==,ASrr1Lu45DexwFNG1tJvL+ZCScQSQ/S20HGFnZrPP7KdBarTM7TVA3KIpOIZgg==,ASrr1LvgYuBL6LmfSw7asSaxvaTKxi/7xerkISqmudzs2n+V,08/2009,ASrr1Ltq3CbfD4LvgqFnZTl3AovZHvfFfla5L+TsfAS2U0jCGPDn9g==,18,ASrr1Luxy6By8sHcP0MgzRLV2x09QZl63WKiLWLdaH4XOX7LpA==,ASrr1Lu4j8PPmv8t+TKiU/toI0cDMI6iSK1YwCeDEMfnhvNYUuOL
MT,Maestro,Bank of America,ASrr1Lvkbkd7BIsztYgbVIOQua3O0QILoZEky3UEB1cFezk8XQ8n9wovYClyq2TbiA==,ASrr1LuPg6L3ddx4ZQ511/y1EnmGliz6xHexEQ+dvS9Vn1khchueFo5EkVSp,ASrr1LvTukc3mo5dcbAId8PXuCg/j9d4d7yZ5U5xgDlXbnYX,09/2020,ASrr1LuJ6reY+sAyONLIOOl3QvSbo03ITyNBodIElnbNXmt5KJaVuw==,25,ASrr1LuRgK3FdTIqAkYgF1CCS82JPac1X+CrAXZwMLOQL6TPbg==,ASrr1LuTpr1n50S5inu3zvruUbGfnBZ4Y9R0e7RimMvkW33g838w
EO,Elo,Barclays,ASrr1LucN1Qtc1YiE+6KKhbQZIPBDAY0ppLvR1/EPYRBnwoft9kkX+gU48qOQI0t9w==,ASrr1Ls0YJENruSL19gokl50ewcYIDGWW4JF8CP4OELmAbZ3/RH6yh9SQUl3,ASrr1LvAq//24z+LtxyVaNk0og+GpQjK7PvxnL15PIUu5D9a,02/2019,ASrr1LsKEfbLPqTb70u2l0OboDyAMZC7qJnEvYMb2nDjn7wZbKCnCg==,6,ASrr1LsJ9HBetPfMGR0A7vnjp+C8pobPLbJ6sP7doRpM8sbD6A==,ASrr1LvXnO5s1WcxMyZzywdrYpqB0BORcVB0xl9j+SU+0fbDUClt
HR,Hiper,Capital One,ASrr1LuvRKvnMson58/DcE6VGgKTxlR6N5eieiWXqiGrhoAsIst6IcwgdPwzx4TXog==,ASrr1Lv+yxBpcNVYCGqAww9DMM291o/BW4KcQh9QYpLgTaLxdM27Pf9VAnJjkvU=,ASrr1LsrTQieR/9m+IAiXzewPsqEosubjg8evNX2Sc0waQsZrA==,01/2014,ASrr1LvmtOreOtDjkM+bkpm6V+4qMmC7hooq/ZrnlFZQhh60MnHQCA==,22,ASrr1LvoNfX95Kq531SxAyBc6yjEwv/e+vKE+6fiR90MxzwTvg==,ASrr1Ls26lheQSBLrpvoxL3NleFDa71f/TGvRNJBmiKdIvnEf2uP
MT,Maestro,Bank of America,ASrr1LsU/FzyXhKiWf0z5DS4LAqdve5cmL+wm1HQZN+fTsre44s+7ehPKyPUXmal,ASrr1LtGdYjM9OZs/wKkeH+wDeiX9riB8zQXnFnG4u8MTCKzFrvWSwWnOkk=,ASrr1LutrW9Zxz3LUn3M7qtPWX7o/p7rx7Ha9kmKd8Sk9ic3,12/2019,ASrr1LuiNK8lFxPjA0JrQJhmraBoLpZCw3Kk9d5kH88swM5vgAHBzg==,23,ASrr1LtxVr8nhwDTFRZJHD5fV+lfTQxS4OFv/fkgd5STDtK3NQ==,ASrr1LtixYto/bgfxt2BHLvvNSkcvheVykmUt0/BN4EE0mlC9wOu
DC,Diners Club,Diners Club International,ASrr1Luu/Ad6na4kHRDFgYHZBE8wLk0iHqjn9wcbrUUChK+sS0w6O3ly2KgiyvEgrMXYFQ==,ASrr1Luz1SKU/xyIxTcTDXH6XjxzV5n+sWFRAi7WIpqrxnN+5IfDXuPBqEAs,ASrr1Lv6lMIeXTGTqdzfsDPTWxPoFWbb588KFxUotdgexLYE,05/2020,ASrr1LsniUK/yr3+CI9cWS3vhsQ5x54gUfiHcN1/natbkzUXeRXQfg==,26,ASrr1Lv8FNw+OchhLEfsoBjto3LIb+jbzKyA4y8bPlftcxAajg==,ASrr1LuOm2aHf0Wqlqo/ZPqlW+fIrslL8NiZL5NnW7TMSTIDSQ0u
HC,Hipercard,Capital One,ASrr1LvMq1HD3IMJwqQu8Mo9xW1dvPsQQSlHJpwLD+dhyaZHclD74O3RfcnL3UXepQ==,ASrr1LvfXfH/eZV0EpMKjzaAk3iR0PsrFhDEsH6kFOxiePwvHEfo/s6Q8E4bqQ==,ASrr1LvUlJzjTM0u8bU8ZaZ0UlLS9YVFLZSSR0XjvegVmhfy,05/2015,ASrr1LsOJDa3FsTT9aYWyIeh/pp9wL5hWyINdCOB7mlkfFgPltjCpg==,19,ASrr1LsA7akF3GLfAUR9fxb1bkQHawyTh3rOZAF/2az+q3vDFw==,ASrr1Ls/25+0kyYl/x+TKtlWHA/1W4Mi+aWHPBQgaFJbM3AlQHk=
VI,Visa,U.S. Bancorp,ASrr1LttTg5/G8raApp0RWLqtPYX1k3DKF4hp8jbxjoHX/+pcnYllBh0jd8n6hHLeg==,ASrr1LsBgelp8vfGPfEAyFKQ2IIIxrDXStYftUhfW+piy1H5LCi4SxGmYSYB26Q=,ASrr1LtIUzV2b/Aeij6vqQRgkCJc/mbe8QN6kOq8qrVrkHmc,01/2000,ASrr1Lt1UVwbvZ+/ft3/0+COcw79gjVH5N+PhT/X7HYhWWPLMAE1zw==,1,ASrr1LtpYSbjYnKwkQIjRNkaYtBugsdo9ZVFjm4MZuUjI4Ozhg==,ASrr1LueskeXkDN9QJp8w55+jp1KNWd4cHM5ZaX7mNTczevILzjf
UP,UnionPay,U.S. Bancorp,ASrr1LupbVJ4+QKmI5ay+XbSl2TT/DUTd3629dPZAQU5roLDLzVxMXUflzNsZeXmDg==,ASrr1Lt/DcmDBPZSt4c6ECx14V/chWEgw4JsS4U82oCyK5w/uy70VKH6UWo=,ASrr1LtPzF1N7FX7rY4AuEQw20oKCn2X/Tydy8BLBh36auH2,03/2019,ASrr1LvrboP89i5cOYEl0/70cA/x4T0sP1bUKnbSA/jqoTRxMLK54Q==,12,ASrr1LvkwFu29ERo+070pYSYmU+Ombt9mbL6tqbjVn1y2bPlwA==,ASrr1Lst1SUebfl2yjxYefvX1sIqMRWILjUpuMZ4xISHp80Gw9vA
AX,American Express,American Express,ASrr1LuSHiO6hF1JPN1IWRvnGmMiMop2e22JnDR+EC5DWeOhrgO2AcCnfdn5qa5A,ASrr1LsGUdh39qMJh00BY+ukobOvlMaCVi/fg50mEQqFi+S13GyyFOigYaS9WUly,ASrr1Lv453WGoaUS8DEpgDDMXwy/LurAM3PK3L9lMCKzsoSG,08/2011,ASrr1Lt+OQIXVq/Db4ciCKieonuHh9dzV8dn3WgKnbYAIsSIR4IvqQ==,22,ASrr1LsVpc0ChGECVcqNEOZjSQvl7mrGviLM4p5YefzFr/oV9g==,ASrr1LtzLRjwHObBupOHrmoCdKlqQjFW1MWjhENQJPiINTUYGRuW
HC,Hipercard,Chase,ASrr1LtdF6yHuh8L9kDMr2CrHshdjIG9g3l5Yw3t4c1hc7ecCha9r7Ws/KRq4zQmgg==,ASrr1LuWWKfTGbpQj42QZ9rGjFhX7ThosQtGY2MuXaWAC2k3hi4Ao3UbPhte6joKbcA=,ASrr1LvM7WINBh8pHHD+EX+pcgxqHUWGY0r+9lihxdaSJIAa,06/2000,ASrr1LvFWGMxEAeSFcGVNs732DF72UeZMAxr0wblHUiPQg1SOE+W8A==,7,ASrr1Lvw4aywrxCSZjz3CYU3Ki3pdS2HXOowpBiB2/4GrRkPMg==,ASrr1Lv4TxPf33heFHHSeKK4tOx81dg2Im+++xfW1k+3QZ1x7FzS
HR,Hiper,GE Capital,ASrr1LvjacN45XanmLmiKvMC81LRIPfUJrTV9wlOGgB7S9KDVHZ5Lb8T9qSSuk3zjx0+,ASrr1LvPa9skKeQ6VpFT6r72wLIUBEBC3+vF1//dZubmYmJTl4qGt0iPg/Mm66gptPh6FRQh,ASrr1LvoAdsLDqCUwRlE6SRNjO/5hAflf5vy2t2qxqgAai7l,11/2008,ASrr1LucXJ3FkHIP0yLxtBZvwRU9OCandivqtBa8B90yL7qPnwPrFA==,25,ASrr1Lv7DHeKw5bFHp6BnIkEz4KuX+qJn/T8ikNZQz+Tm5dqWg==,ASrr1LvEhr4poMSLo0+k56Dbg5ui13aHh091zXfBxwWDoeqtCn+b
